,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.03243022405252633,0.05463713982914905,0.022160414987407857,0.008178037086830452,0.7965812606928833,0.9668500901752427,0.6959938131099,0.1908881006956306,0.9907602458073728,0.8821337203111457,0.8442513368983958,0.615,0.3466666666666667,0.62,0.10999999999999999,0.6369137670196673,0.6587030716723549,0.3,0.4,0.1111111111111111
1,0.04796317774621092,0.6806254257297233,0.6300752442023038,0.853886734655569,0.905440051077439,0.9415164103112043,0.790772037862,0.9681814517643932,0.3159449866145197,0.27950292895923096,0.922125668449198,0.045,0.8066666666666666,0.73,0.005,0.22642460917801316,0.6655290102389078,0.8999999999999999,1.0,0.1111111111111111
2,0.04796317774621092,0.09425313157534437,0.309698547004645,0.39920724270215335,0.041985718429187704,0.015502485951289441,0.38956681176272556,0.507579952938754,0.14680960939859528,0.12033135082098466,0.039438502673796796,0.72,0.9466666666666665,0.007,0.885,0.0519415027735754,0.43344709897610917,0.2,0.6,0.6666666666666666
3,0.0376561909213826,0.05463713982914905,0.45060604449409414,0.24185382732977478,0.0653814792601163,0.04605222914176644,0.0,0.20069520998706425,0.18784463352936878,0.07290097631202119,0.37800802139037437,0.59,0.5866666666666667,0.001,0.16,0.20524457892082706,0.33447098976109213,0.3,0.6,0.7777777777777778
4,0.005537969894311944,0.013861492422285465,0.6207358885088097,0.0,0.48395697405631893,0.0,0.0,0.0,0.0,0.0,0.33689839572192515,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.3363389298779149,0.21871697599911116,0.9580536029652458,0.9999999999999999,0.6404904680213532,0.0907822004030453,0.0,0.8436378137319575,0.4176565542445453,0.16686675899067935,0.3492647058823529,0.86,0.7066666666666667,0.63,0.8550000000000001,0.14321734745335352,0.5563139931740614,0.5,0.2,0.2222222222222222
6,0.027154721214402967,0.04117743614048258,0.11696676406421762,0.7051167194138739,0.017277376062308978,0.07601444070142703,0.4436066514756147,0.5643287190023243,0.38359664537556176,0.23506382645112667,0.1019385026737968,0.265,0.62,0.003,0.51,0.1275844679778114,0.6075085324232081,0.0,0.1,0.9999999999999999
7,0.01645128783566772,0.04117743614048258,0.5222230593695667,0.01634790838389911,0.754162033990115,0.23123643607325506,0.6040713236688608,0.6213862198059369,0.7567080841345152,0.7218120822488766,0.061831550802139035,0.39,0.03333333333333333,0.52,0.95,0.4916792738275341,0.5255972696245733,0.3,0.5,0.6666666666666666
8,0.04796317774621092,0.027586416196396357,0.17787378342875385,0.4767635146022152,0.0,0.07601444070142703,0.0,0.21419817383162826,0.22270076337511263,0.12033135082098466,0.2643716577540107,0.395,0.9533333333333333,0.0,0.47,0.2899646999495714,0.5358361774744027,0.5,0.5,0.3333333333333333
9,0.027154721214402967,0.09425313157534437,0.2584533431688755,0.7051167194138739,0.008723386478994143,0.04605222914176644,0.0,0.5794439947692798,0.1968117213832533,0.12033135082098466,0.7469919786096257,0.015,0.3133333333333333,0.67,0.21000000000000002,0.03076147251638931,0.3378839590443686,0.8,1.0,0.8888888888888888
10,0.027154721214402967,0.05463713982914905,0.4377349149130196,0.39920724270215335,0.2490301294115322,0.030852235567614756,0.6040713236688608,0.03190673158526407,0.8113568689676186,0.04883928826471806,0.38536096256684493,0.29,0.7133333333333334,0.52,0.515,0.8270297528996471,0.6928327645051193,0.5,0.1,0.0
11,0.03243022405252633,0.04117743614048258,0.34144949268639174,0.553591547845376,0.025668422561914445,0.061105360578508745,0.014355292977070042,0.29073241936927335,0.09063866039788877,0.18980928222212828,0.019719251336898398,0.445,0.4066666666666666,0.001,0.5850000000000001,0.632879475542108,0.46416382252559724,0.4,0.2,0.6666666666666666
12,0.01645128783566772,0.23057294964269887,0.6642202739857955,0.779839845363118,0.9751953803686607,0.47905715984926456,0.7739963251111731,0.570253836151793,0.9829147463500134,0.6659688634441661,0.9689171122994653,0.01,0.33999999999999997,0.71,0.005,0.6565809379727686,0.5563139931740614,0.6,0.5,0.3333333333333333
13,0.4731611764418071,0.05463713982914905,0.25486591425959665,0.024509630182062425,0.8107927067331476,0.2840546123062424,0.014355292977070042,0.39142720182199175,0.559150508467922,0.6470698938600189,0.13836898395721925,0.445,0.4066666666666666,0.001,0.5850000000000001,0.6041351487644984,0.378839590443686,0.4,0.2,0.6666666666666666
14,0.01102137762179099,0.027586416196396357,0.19812749867053134,0.7051167194138739,0.017277376062308978,0.1484920195353084,0.38956681176272556,0.35967657909743084,0.0715642344184779,0.14370880985505563,0.9197860962566846,0.735,0.9133333333333333,0.002,0.9850000000000001,0.7170953101361575,0.21160409556313992,0.5,0.8999999999999999,0.3333333333333333
15,0.0376561909213826,0.12005143356967196,0.27605657858951516,0.3209087942471619,0.004383286133087508,0.030852235567614756,0.6599245584023782,0.3909387155985036,0.0,0.0,0.6109625668449198,0.28,0.9933333333333333,0.58,0.25,0.5960665658093798,0.36177474402730375,0.3,0.8,0.6666666666666666
16,0.027154721214402967,0.027586416196396357,0.23657894092110868,0.08141485505302082,0.017277376062308978,0.10541129364704423,0.0,0.020985156729555213,0.3090560051261511,0.12033135082098466,0.019050802139037433,0.035,0.24,0.64,0.43499999999999994,0.3469490670700959,0.204778156996587,1.0,0.3,0.8888888888888888
17,0.3745349062612934,0.001392372424349894,0.4377349149130196,0.048946060762315516,0.08031567627758038,0.25786934073827206,0.04264433740849368,0.1562980328590566,0.604897062747927,0.8821337203111457,0.1734625668449198,0.09,0.24666666666666665,0.008,0.405,0.546646495209279,0.6211604095563139,0.7000000000000001,0.3,0.3333333333333333
18,0.8822306147669638,0.013861492422285465,0.8791892316776851,0.06519656347095903,0.6556647566360325,0.030852235567614756,0.7990873060740036,0.9831107368881932,0.9274437907278036,0.8648262565656476,0.7072192513368983,0.095,0.3466666666666667,0.74,0.31,0.33736762481089266,0.6109215017064846,0.4,0.0,0.2222222222222222
19,0.1711341095380347,0.001392372424349894,0.6830845441887659,0.040808690201782113,0.4488191796095736,0.8267119082607681,0.36737106564852934,0.8197191826780129,0.19384224986873863,0.47012765290225333,0.03643048128342247,0.975,0.31999999999999995,0.002,0.8699999999999999,0.7927382753403935,0.5051194539249146,1.0,0.5,0.7777777777777778
20,0.03243022405252633,0.13277360869901894,0.03822836473694887,0.4767635146022152,0.041985718429187704,0.13426372901621095,0.0,0.6020373025859819,0.3136602085706055,0.04883928826471806,0.7637032085561498,0.25,0.5666666666666667,0.004,0.17,0.22592032274331825,0.3003412969283276,0.7000000000000001,0.8999999999999999,0.2222222222222222
21,0.027154721214402967,0.06796804055026141,0.3831012614176037,0.6297048913536882,0.017277376062308978,0.0,0.0,0.3529119690870276,0.15010068698401385,0.024540535434959477,0.4418449197860963,0.57,0.24,0.008,0.355,0.9687342410489159,0.04778156996587031,0.4,0.4,0.2222222222222222
22,0.04796317774621092,0.09425313157534437,0.28636114666029017,0.553591547845376,0.06156745870931093,0.04605222914176644,0.0,0.016475577838161382,0.7703664023544526,0.18980928222212828,0.06651069518716578,0.855,0.9333333333333332,0.95,0.125,0.5123550176500253,0.5051194539249146,0.7000000000000001,0.4,0.8888888888888888
23,0.005537969894311944,0.0,0.02756732854583278,0.7051167194138739,0.10874596758414745,0.11990430033083486,0.0,0.29512011106328656,0.16936322639106757,0.024540535434959477,0.0892379679144385,0.03,0.013333333333333332,0.63,0.21000000000000002,0.5728693898134141,0.20819112627986347,0.8999999999999999,0.8999999999999999,0.4444444444444444
24,0.5710551289083323,0.04117743614048258,0.1653636453338672,0.008178037086830452,0.967424213074109,0.2041403273068465,0.713695814843359,0.8221446874374014,0.9716991159866893,0.18980928222212828,0.5177139037433155,0.4,0.16666666666666666,0.64,0.48,0.6591023701462432,0.47098976109215007,0.8999999999999999,0.6,0.4444444444444444
25,0.01102137762179099,0.013861492422285465,0.3445286183181624,0.16202758026625294,0.19305858165471262,0.030852235567614756,0.0,0.08879435425601531,0.689610688722368,0.14370880985505563,0.6841577540106952,0.005,0.26666666666666666,0.002,0.44999999999999996,0.27130610186585985,0.30375426621160406,1.0,1.0,0.4444444444444444
26,0.027154721214402967,0.04117743614048258,0.03292299096765439,0.6297048913536882,0.017277376062308978,0.13426372901621095,0.9486008474933556,0.056278084678522106,0.5631430501875843,0.09673018064681052,0.06851604278074866,0.765,0.8666666666666667,0.93,0.375,0.6263237518910743,0.0273037542662116,0.8,0.5,0.5555555555555556
27,0.15451910310070605,0.8032619113708704,0.48515940384013573,0.6297048913536882,0.829948621342814,0.2710169882444493,0.7990873060740036,0.8029307154999857,0.531600597908429,0.8473964775741414,0.6390374331550802,0.0,0.9066666666666667,0.74,0.005,0.07816439737771055,0.3651877133105802,0.7000000000000001,0.1,0.8888888888888888
28,0.9416679832125406,0.923169737034164,0.5653751789415961,0.9999999999999999,0.44079497556429975,0.798972534834704,0.0,0.7936608792928954,0.3227313988036984,0.04883928826471806,0.7573529411764706,0.63,0.3933333333333333,0.75,0.05499999999999999,0.23499747856782657,0.5017064846416381,1.0,0.2,0.6666666666666666
29,0.26158586959462865,0.001392372424349894,0.8535853231161535,0.01634790838389911,0.278085710563024,0.7707303055936272,0.8237493603082727,0.8484659332467045,0.6024725237048869,0.5305299403458437,0.07653743315508021,0.63,0.5533333333333332,0.77,0.44999999999999996,0.573877962682804,0.5733788395904437,0.4,0.8999999999999999,0.8888888888888888
30,0.01645128783566772,0.12005143356967196,0.6897910698708388,0.39920724270215335,0.05383889869033023,0.07601444070142703,0.8237493603082727,0.366258339239472,0.133402399749014,0.09673018064681052,0.1768048128342246,0.145,0.7599999999999999,0.77,0.8699999999999999,0.4599092284417549,0.37542662116040953,0.6,0.4,0.9999999999999999
31,0.16288860491407187,0.027586416196396357,0.1394804257996716,0.040808690201782113,0.26137033749650723,0.4443050799836811,0.014355292977070042,0.7429905890443091,0.9938610214753814,0.3014257707512669,0.13636363636363638,0.035,0.4666666666666666,0.0,0.04,0.33988905698436717,0.5767918088737201,0.6,0.6,0.8888888888888888
32,0.02182873432868426,0.027586416196396357,0.3626590986061844,0.6297048913536882,0.025668422561914445,0.061105360578508745,0.0,0.1985497309033705,0.04756857500029525,0.07290097631202119,0.20153743315508024,0.01,0.2866666666666666,0.98,0.935,0.44780635400907726,0.18771331058020477,0.1,0.6,0.7777777777777778
33,0.04796317774621092,0.05463713982914905,0.6642202739857955,0.048946060762315516,0.181541151187516,0.524219364983077,0.5260688116675877,0.8551701647001482,0.3272001822975494,0.8821337203111457,0.12834224598930483,0.345,0.09333333333333334,0.008,0.775,0.29652042360060515,0.4539249146757679,1.0,0.2,0.2222222222222222
34,0.02182873432868426,0.0811725801216124,0.43250322795084967,0.16202758026625294,0.021492878296287307,0.061105360578508745,0.9927684307689241,0.009550647655564262,0.8959959936800928,0.16686675899067935,0.9675802139037434,0.99,0.42,0.99,0.025,0.7695410993444277,0.03754266211604095,1.0,0.0,0.6666666666666666
35,0.02182873432868426,0.0811725801216124,0.19011292237666905,0.0,0.14506377423262679,0.0907822004030453,0.0,0.19529564727984597,0.0,0.16686675899067935,0.4184491978609626,0.015,0.13999999999999999,0.54,0.485,0.8895612708018156,0.27303754266211605,0.8999999999999999,0.5,0.5555555555555556
36,0.04796317774621092,0.06796804055026141,0.3445286183181624,0.16202758026625294,0.013021143707476365,0.0907822004030453,0.7990873060740036,0.26994641687924775,0.2391776994846796,0.21254035061893176,0.7937834224598932,0.825,0.45999999999999996,0.74,0.22999999999999998,0.5708522440746345,0.6587030716723549,0.3,0.1,0.0
37,0.05808275438917477,0.7875208569437481,0.9662871644004432,0.4767635146022152,0.7525688437479743,0.42069876498423797,0.9781956296816515,0.6991916610898787,0.6215170593753995,0.8121629717513283,0.9525401069518717,0.045,0.9466666666666665,0.97,0.98,0.2960161371659103,0.5904436860068258,0.3,1.0,0.1111111111111111
38,0.8776498367902525,0.930332058696293,0.7704233714600869,0.553591547845376,0.9154775729237178,0.04605222914176644,0.0,0.8303279272563735,0.92204949977815,0.14370880985505563,0.5949197860962567,0.055,0.13999999999999999,0.0,0.295,0.1689359556227938,0.7064846416382251,1.0,1.0,0.5555555555555556
39,0.04796317774621092,0.05463713982914905,0.23657894092110868,0.24185382732977478,0.19305858165471262,0.015502485951289441,0.0,0.3752881090477686,0.5825974509252392,0.07290097631202119,0.004344919786096257,0.0,0.2533333333333333,0.006,0.8,0.7448310640443773,0.33447098976109213,0.7000000000000001,0.7000000000000001,0.4444444444444444
40,0.01102137762179099,0.05463713982914905,0.4480551681293323,0.7051167194138739,0.11895144227555773,0.1484920195353084,0.7990873060740036,0.03823203009143587,0.5442045050454839,0.16686675899067935,0.1768048128342246,0.335,0.16666666666666666,0.74,0.8450000000000001,0.36913767019667176,0.0614334470989761,0.1,0.6,0.2222222222222222
41,0.01102137762179099,0.05463713982914905,0.24396490433155593,0.553591547845376,0.004383286133087508,0.0907822004030453,0.07038932789139793,0.5989352185876646,0.09063866039788877,0.0,0.938836898395722,0.21,0.7533333333333332,0.004,0.265,0.6197680282400404,0.46757679180887374,0.6,0.8,0.4444444444444444
42,0.441349010623072,0.04117743614048258,0.7174377604724373,0.057075346502282645,0.9048756478973665,0.13426372901621095,0.3561438102252753,0.8428746971539619,0.9733183442095248,0.07290097631202119,0.39171122994652413,0.59,0.5866666666666667,0.001,0.16,0.16288451840645488,0.5938566552901023,0.3,0.6,0.7777777777777778
43,0.0,0.027586416196396357,0.35063698219026157,0.6297048913536882,0.041985718429187704,0.10541129364704423,0.9486008474933556,0.08709741149502981,0.23375129890411692,0.12033135082098466,0.8572860962566845,0.265,0.5866666666666667,0.93,0.38,0.7498739283913264,0.3583617747440273,0.8999999999999999,0.5,0.5555555555555556
44,0.0376561909213826,0.12005143356967196,0.34144949268639174,0.39920724270215335,0.08031567627758038,0.11990430033083486,0.0,0.3731933838662461,0.1566124015201436,0.12033135082098466,0.3114973262032086,0.16,0.44,0.006,0.615,0.10993444276348968,0.12627986348122866,0.2,0.4,0.3333333333333333
45,0.01102137762179099,0.448684375319478,0.8659224541921818,0.6297048913536882,0.7659307647740129,0.13426372901621095,0.18903382439001695,0.9388424352862152,0.8051657752775429,0.40820883269053015,0.8038101604278075,0.185,0.32666666666666666,0.007,0.925,0.5673222390317701,0.7167235494880546,1.0,0.6,0.2222222222222222
46,0.02182873432868426,0.013861492422285465,0.720603136566922,0.553591547845376,0.04992316960285439,0.04605222914176644,0.5058909297299574,0.40425900560732775,0.2877414186743217,0.14370880985505563,0.5300802139037434,0.59,0.3133333333333333,0.009,0.43499999999999994,0.02924861321230459,0.35153583617747436,0.6,0.2,0.6666666666666666
47,0.042833543440526055,0.856995732140211,0.8898168457188939,0.24185382732977478,0.7589073217621344,0.9500068236045829,0.26303440583379384,0.9426265858299349,0.3425046696278738,0.9163884857223337,0.8302139037433156,0.02,0.4733333333333333,0.008,0.005,0.20574886535552198,0.6791808873720135,0.8999999999999999,0.8999999999999999,0.2222222222222222
48,0.042833543440526055,0.027586416196396357,0.3536665774117356,0.03266321872347472,0.3893142912389169,0.889578701456018,0.8797057662822882,0.6415917857258869,0.7262495707423852,0.07290097631202119,0.3913770053475936,0.135,0.9666666666666666,0.84,0.7000000000000001,0.22793746848209784,0.477815699658703,0.0,0.4,0.5555555555555556
49,0.05304596542232114,0.0811725801216124,0.2290951473389867,0.3209087942471619,0.07291186129489574,0.10541129364704423,0.7048719644563528,0.43752640495578987,0.12998805969891006,0.21254035061893176,0.45788770053475936,0.22,0.05333333333333333,0.63,0.21999999999999997,0.8406454866364097,0.2764505119453925,0.8,0.2,0.9999999999999999
50,0.0376561909213826,0.8265449351503014,0.6035258832901201,0.553591547845376,0.14822161300105144,0.6420614717850986,0.8639384504239715,0.941099551347857,0.9466940023882912,0.3446953623883093,0.4585561497326204,0.75,0.45999999999999996,0.82,0.265,0.07513867876954111,0.447098976109215,0.5,0.5,0.7777777777777778
51,0.005537969894311944,0.04117743614048258,0.5463634287815122,0.008178037086830452,0.13867936361618471,0.7802013802530543,0.963474123974886,0.9032216275755818,0.02655968301335401,0.6847241132379183,0.5628342245989306,0.91,0.37333333333333335,0.95,0.77,0.8502269288956128,0.44368600682593856,0.4,0.7000000000000001,0.5555555555555556
